Date,Rainfall,Sunshine,Cloud9am,Cloud3pm,RainToday,RainTomorrow
2017-01-02,1.0,,8.0,8.0,No,No
2017-01-03,0.2,,8.0,8.0,No,No
2017-01-04,0.0,,8.0,5.0,No,No
2017-01-05,0.2,,8.0,8.0,No,Yes
2017-01-06,4.0,,5.0,8.0,Yes,Yes
2017-01-07,1.8,,,4.0,Yes,No
2017-01-08,0.0,,,,No,No
2017-01-09,0.0,,,,No,No
2017-01-10,0.0,,3.0,,No,Yes
2017-01-11,1.2,,7.0,1.0,Yes,No
2017-01-12,0.2,,8.0,1.0,No,No
2017-01-13,0.0,,2.0,1.0,No,No
2017-01-14,0.0,,5.0,,No,No
2017-01-15,1.0,,8.0,6.0,No,No
2017-01-16,0.2,,5.0,,No,No
2017-01-17,0.0,,,1.0,No,No
2017-01-18,0.0,,,,No,No
2017-01-19,0.4,,7.0,8.0,No,Yes
2017-01-20,1.6,,,6.0,Yes,Yes
2017-01-21,4.6,,8.0,,Yes,No
2017-01-22,0.2,,,,No,No
2017-01-23,0.0,,1.0,1.0,No,No
2017-01-24,0.0,,,,No,Yes
2017-01-25,3.2,,8.0,7.0,Yes,Yes
2017-01-26,1.6,,8.0,8.0,Yes,No
2017-01-27,0.4,,8.0,8.0,No,No
2017-01-28,0.0,,,,No,No
2017-01-29,0.0,,2.0,3.0,No,No
2017-01-30,0.0,,,,No,No
2017-01-31,0.0,,3.0,,No,No
2017-02-01,0.2,,8.0,8.0,No,Yes
2017-02-02,20.6,,8.0,,Yes,No
2017-02-03,0.0,,,8.0,No,No
2017-02-04,0.0,,8.0,,No,No
2017-02-05,0.0,,,,No,No
2017-02-06,0.0,,,,No,No
2017-02-07,0.0,,8.0,8.0,No,Yes
2017-02-08,14.6,,6.0,6.0,Yes,Yes
2017-02-09,1.6,,1.0,,Yes,No
2017-02-10,0.2,,,,No,No
2017-02-11,0.0,,4.0,,No,No
2017-02-12,0.0,,,,No,No
2017-02-13,0.0,,1.0,,No,No
2017-02-14,0.0,,6.0,8.0,No,No
2017-02-15,0.0,,8.0,1.0,No,No
2017-02-16,0.0,,,,No,No
2017-02-17,0.0,,,,No,Yes
2017-02-18,12.4,,,5.0,Yes,Yes
2017-02-19,3.4,,8.0,,Yes,No
2017-02-20,0.0,,,,No,No
2017-02-21,0.0,,5.0,,No,No
2017-02-22,0.0,,,,No,No
2017-02-23,0.0,,,,No,No
2017-02-24,0.0,,1.0,1.0,No,Yes
2017-02-25,5.4,,8.0,7.0,Yes,Yes
2017-02-26,10.4,,8.0,8.0,Yes,Yes
2017-02-27,2.8,,8.0,1.0,Yes,No
2017-02-28,0.4,,2.0,6.0,No,Yes
2017-03-01,8.4,,8.0,8.0,Yes,Yes
2017-03-02,12.0,,,8.0,Yes,Yes
2017-03-03,6.2,,8.0,8.0,Yes,Yes
2017-03-04,37.0,,8.0,7.0,Yes,Yes
2017-03-05,1.2,,7.0,5.0,Yes,No
2017-03-06,0.2,,1.0,1.0,No,No
2017-03-07,1.0,,8.0,5.0,No,No
2017-03-08,0.2,,8.0,7.0,No,
2017-03-09,,,8.0,8.0,,No
2017-03-10,0.2,,4.0,5.0,No,No
2017-03-11,0.0,,,,No,No
2017-03-12,0.0,,2.0,,No,No
2017-03-13,0.0,,,,No,Yes
2017-03-14,3.8,,8.0,8.0,Yes,Yes
2017-03-15,41.8,,8.0,8.0,Yes,Yes
2017-03-16,23.2,,8.0,8.0,Yes,Yes
2017-03-17,11.8,,7.0,8.0,Yes,Yes
2017-03-18,35.2,,8.0,8.0,Yes,Yes
2017-03-19,13.2,,8.0,4.0,Yes,No
2017-03-20,0.6,,6.0,1.0,No,No
2017-03-21,0.0,,8.0,4.0,No,Yes
2017-03-22,43.2,,8.0,1.0,Yes,Yes
2017-03-23,12.0,,7.0,7.0,Yes,Yes
2017-03-24,2.8,,8.0,7.0,Yes,No
2017-03-25,0.0,,7.0,7.0,No,No
2017-03-26,0.0,,,,No,No
2017-03-27,0.0,,7.0,,No,No
2017-03-28,0.0,,8.0,7.0,No,No
2017-03-29,0.2,,,,No,No
2017-03-30,0.0,,7.0,8.0,No,Yes
2017-03-31,32.6,,8.0,2.0,Yes,No
2017-04-01,0.2,,6.0,,No,No
2017-04-02,0.0,,8.0,,No,Yes
2017-04-03,3.6,,8.0,8.0,Yes,Yes
2017-04-04,9.4,,8.0,7.0,Yes,Yes
2017-04-05,2.8,,,8.0,Yes,No
2017-04-06,0.2,,1.0,,No,No
2017-04-07,0.0,,,8.0,No,No
2017-04-08,0.0,,,,No,No
2017-04-09,0.0,,,,No,Yes
2017-04-10,5.4,,1.0,8.0,Yes,No
2017-04-11,0.2,,,7.0,No,No
2017-04-12,0.0,,8.0,4.0,No,No
2017-04-13,0.0,,8.0,3.0,No,No
2017-04-14,0.2,,,,No,No
2017-04-15,0.0,,,2.0,No,No
2017-04-16,0.0,,,,No,No
2017-04-17,0.0,,6.0,,No,No
2017-04-18,0.0,,,,No,No
2017-04-19,0.0,,8.0,8.0,No,No
2017-04-20,0.6,,7.0,,No,No
2017-04-21,0.0,,,,No,No
2017-04-22,0.0,,7.0,8.0,No,No
2017-04-23,0.0,,,,No,No
2017-04-24,0.0,,5.0,1.0,No,No
2017-04-25,0.0,,5.0,8.0,No,No
2017-04-26,0.0,,,8.0,No,Yes
2017-04-27,1.4,,,1.0,Yes,No
2017-04-28,0.2,,,,No,No
2017-04-29,0.0,,1.0,,No,No
2017-04-30,0.0,,,,No,No
2017-05-01,0.0,,4.0,,No,No
2017-05-02,0.0,,,1.0,No,No
2017-05-03,0.2,,8.0,8.0,No,No
2017-05-04,0.0,,,8.0,No,No
2017-05-05,0.0,,,,No,No
2017-05-06,0.0,,,,No,No
2017-05-07,0.0,,,,No,No
2017-05-08,0.0,,4.0,,No,No
2017-05-09,0.0,,2.0,,No,No
2017-05-10,0.0,,,,No,No
2017-05-11,0.0,,,,No,No
2017-05-12,0.0,,8.0,8.0,No,No
2017-05-13,0.0,,8.0,4.0,No,No
2017-05-14,0.0,,8.0,1.0,No,Yes
2017-05-15,2.4,,7.0,,Yes,No
2017-05-16,0.0,,,,No,No
2017-05-17,0.2,,,,No,No
2017-05-18,0.0,,4.0,8.0,No,No
2017-05-19,0.2,,8.0,8.0,No,Yes
2017-05-20,10.6,,8.0,,Yes,No
2017-05-21,0.2,,8.0,7.0,No,No
2017-05-22,0.0,,8.0,7.0,No,No
2017-05-23,0.2,,8.0,,No,No
2017-05-24,0.6,,7.0,,No,No
2017-05-25,0.2,,,,No,No
2017-05-26,0.0,,,2.0,No,No
2017-05-27,0.0,,1.0,,No,No
2017-05-28,0.0,,,2.0,No,No
2017-05-29,0.6,,,,No,No
2017-05-30,0.0,,,,No,No
2017-05-31,0.0,,8.0,4.0,No,No
2017-06-01,0.0,,,,No,No
2017-06-02,0.0,,,7.0,No,No
2017-06-03,0.0,,5.0,8.0,No,No
2017-06-04,0.0,,6.0,8.0,No,No
2017-06-05,0.0,,4.0,,No,No
2017-06-06,0.0,,,,No,Yes
2017-06-07,16.2,,5.0,8.0,Yes,Yes
2017-06-08,68.6,,8.0,8.0,Yes,No
2017-06-09,0.2,,7.0,8.0,No,Yes
2017-06-10,30.2,,8.0,8.0,Yes,Yes
2017-06-11,2.4,,8.0,7.0,Yes,No
2017-06-12,0.4,,8.0,,No,No
2017-06-13,0.0,,,6.0,No,No
2017-06-14,0.0,,8.0,8.0,No,No
2017-06-15,0.0,,8.0,,No,No
2017-06-16,0.2,,8.0,,No,No
2017-06-17,0.0,,8.0,1.0,No,No
2017-06-18,0.0,,,8.0,No,No
2017-06-19,0.0,,8.0,4.0,No,No
2017-06-20,0.0,,7.0,4.0,No,No
2017-06-21,0.2,,8.0,8.0,No,No
2017-06-22,0.0,,,,No,No
2017-06-23,0.0,,5.0,,No,No
2017-06-24,0.0,,,,No,No
2017-06-25,0.2,,,,No,No
